洲,国家,省,市,县
北美洲,萨摩亚,,,
欧洲,"塞尔维亚,黑山",,贝尔格莱德,
欧洲,"塞尔维亚,黑山",,波德戈里察,
欧洲,"塞尔维亚,黑山",,克拉古涅瓦茨,
欧洲,"塞尔维亚,黑山",,尼什,
欧洲,"塞尔维亚,黑山",,诺维萨德,
欧洲,"塞尔维亚,黑山",,普里什蒂纳,
欧洲,"塞尔维亚,黑山",,苏博蒂察,
欧洲,"塞尔维亚,黑山",,泽蒙,
非洲,塞拉利昂,,北部,
非洲,塞拉利昂,,东部,
非洲,塞拉利昂,,南部,
非洲,塞拉利昂,,西部区,
非洲,塞内加尔,,达喀尔,
非洲,塞内加尔,,法蒂克,
非洲,塞内加尔,,济金绍尔,
非洲,塞内加尔,,捷斯,
非洲,塞内加尔,,久尔贝勒,
非洲,塞内加尔,,考拉克,
非洲,塞内加尔,,科尔达,
非洲,塞内加尔,,卢加,
非洲,塞内加尔,,马塔姆,
非洲,塞内加尔,,圣路易,
非洲,塞内加尔,,坦巴昆达,
亚洲,塞浦路斯,,法马古斯塔,
亚洲,塞浦路斯,,凯里尼亚,
亚洲,塞浦路斯,,拉纳卡,
亚洲,塞浦路斯,,利马索尔,
亚洲,塞浦路斯,,尼科西亚,
亚洲,塞浦路斯,,帕福斯,
非洲,塞舌尔,,,
亚洲,沙特阿拉伯,,阿尔阿尔,
亚洲,沙特阿拉伯,,艾卜哈,
亚洲,沙特阿拉伯,,巴哈,
亚洲,沙特阿拉伯,,布赖代,
亚洲,沙特阿拉伯,,达曼,
亚洲,沙特阿拉伯,,哈费尔巴廷,
亚洲,沙特阿拉伯,,哈伊勒,
亚洲,沙特阿拉伯,,海米斯穆谢特,
亚洲,沙特阿拉伯,,海耶,
亚洲,沙特阿拉伯,,胡富夫,
亚洲,沙特阿拉伯,,吉达,
亚洲,沙特阿拉伯,,吉赞,
亚洲,沙特阿拉伯,,利雅得,
亚洲,沙特阿拉伯,,麦地那,
亚洲,沙特阿拉伯,,麦加,
亚洲,沙特阿拉伯,,姆巴拉兹,
亚洲,沙特阿拉伯,,纳季兰,
亚洲,沙特阿拉伯,,塞卡卡,
亚洲,沙特阿拉伯,,塔布克,
亚洲,沙特阿拉伯,,塔伊夫,
亚洲,沙特阿拉伯,,延布,
亚洲,沙特阿拉伯,,朱拜勒,
非洲,圣多美和普林西比,,,
非洲,圣赫勒拿,,,
北美洲,圣基茨和尼维斯,,,
北美洲,圣卢西亚,,,
欧洲,圣马力诺,,,
北美洲,圣皮埃尔和米克隆群岛,,,
北美洲,圣文森特和格林纳丁斯,,,
亚洲,斯里兰卡,,阿努拉德普勒,
亚洲,斯里兰卡,,安帕赖,
亚洲,斯里兰卡,,巴杜勒,
亚洲,斯里兰卡,,拜蒂克洛,
亚洲,斯里兰卡,,波隆纳鲁沃,
亚洲,斯里兰卡,,汉班托特,
亚洲,斯里兰卡,,基里诺奇,
亚洲,斯里兰卡,,加勒,
亚洲,斯里兰卡,,加姆珀哈,
亚洲,斯里兰卡,,贾夫纳,
亚洲,斯里兰卡,,卡卢特勒,
亚洲,斯里兰卡,,凯格勒,
亚洲,斯里兰卡,,康提,
亚洲,斯里兰卡,,科伦坡,
亚洲,斯里兰卡,,库鲁内格勒,
亚洲,斯里兰卡,,拉特纳普勒,
亚洲,斯里兰卡,,马纳尔,
亚洲,斯里兰卡,,马特莱,
亚洲,斯里兰卡,,马特勒,
亚洲,斯里兰卡,,莫讷勒格勒,
亚洲,斯里兰卡,,穆莱蒂武,
亚洲,斯里兰卡,,努沃勒埃利耶,
亚洲,斯里兰卡,,普塔勒姆,
亚洲,斯里兰卡,,亭可马里,
亚洲,斯里兰卡,,瓦武尼亚,
欧洲,斯洛伐克,,班斯卡-比斯特里察,
欧洲,斯洛伐克,,布拉迪斯拉发,
欧洲,斯洛伐克,,科希策,
欧洲,斯洛伐克,,尼特拉,
欧洲,斯洛伐克,,普雷绍夫,
欧洲,斯洛伐克,,日利纳,
欧洲,斯洛伐克,,特尔纳瓦,
欧洲,斯洛伐克,,特伦钦,
欧洲,斯洛文尼亚,,奥巴尔诺-克拉,
欧洲,斯洛文尼亚,,奥斯雷德涅斯洛文,
欧洲,斯洛文尼亚,,波德拉夫,
欧洲,斯洛文尼亚,,波穆尔,
欧洲,斯洛文尼亚,,多雷尼,
欧洲,斯洛文尼亚,,戈雷尼,
欧洲,斯洛文尼亚,,戈里,
欧洲,斯洛文尼亚,,科洛,
欧洲,斯洛文尼亚,,诺特拉尼,
欧洲,斯洛文尼亚,,萨维尼,
欧洲,斯洛文尼亚,,斯波德涅波萨夫,
欧洲,斯洛文尼亚,,扎萨夫,
非洲,斯威士兰,,,
非洲,苏丹,,北部,
非洲,苏丹,,赤道,
非洲,苏丹,,达尔富尔,
非洲,苏丹,,东部,
非洲,苏丹,,加扎勒河,
非洲,苏丹,,喀土穆,
非洲,苏丹,,科尔多凡,
非洲,苏丹,,上尼罗,
非洲,苏丹,,中部,
南美洲,苏里南,,布罗科蓬多,
南美洲,苏里南,,科罗尼,
南美洲,苏里南,,科默韦讷,
南美洲,苏里南,,马罗韦讷,
南美洲,苏里南,,尼克里,
南美洲,苏里南,,帕拉,
南美洲,苏里南,,帕拉马里博,
南美洲,苏里南,,萨拉马卡,
南美洲,苏里南,,瓦尼卡,
南美洲,苏里南,,西帕里韦尼,
大洋洲,所罗门群岛,,瓜达尔卡纳尔,
大洋洲,所罗门群岛,,霍尼亚拉,
大洋洲,所罗门群岛,,拉纳尔和贝罗纳,
大洋洲,所罗门群岛,,马基拉,
大洋洲,所罗门群岛,,马莱塔,
大洋洲,所罗门群岛,,乔伊索,
大洋洲,所罗门群岛,,泰莫图,
大洋洲,所罗门群岛,,西部,
大洋洲,所罗门群岛,,伊萨贝尔,
大洋洲,所罗门群岛,,中部群岛,
非洲,索马里,,,
亚洲,塔吉克斯坦,,杜尚别,
亚洲,塔吉克斯坦,,霍罗格,
亚洲,塔吉克斯坦,,卡尼巴达姆,
亚洲,塔吉克斯坦,,科法尔尼洪,
亚洲,塔吉克斯坦,,苦盏,
亚洲,塔吉克斯坦,,库尔干-秋别,
亚洲,塔吉克斯坦,,库洛布,
亚洲,塔吉克斯坦,,洛贡,
亚洲,塔吉克斯坦,,努雷克,
亚洲,塔吉克斯坦,,彭吉肯特,
亚洲,塔吉克斯坦,,萨班特,
亚洲,塔吉克斯坦,,塔博沙尔,
亚洲,塔吉克斯坦,,图尔孙扎德,
亚洲,塔吉克斯坦,,乌拉秋别,
亚洲,塔吉克斯坦,,伊斯法拉,
亚洲,泰国,,安纳乍能,
亚洲,泰国,,巴蜀,
亚洲,泰国,,巴吞他尼,
亚洲,泰国,,巴真,
亚洲,泰国,,北碧,
亚洲,泰国,,北标,
亚洲,泰国,,北大年,
亚洲,泰国,,北揽,
亚洲,泰国,,北榄坡,
亚洲,泰国,,北柳,
亚洲,泰国,,碧差汶,
亚洲,泰国,,博达伦,
亚洲,泰国,,猜那,
亚洲,泰国,,猜也奔,
亚洲,泰国,,程逸,
亚洲,泰国,,春蓬,
亚洲,泰国,,春武里,
亚洲,泰国,,达,
亚洲,泰国,,达叻,
亚洲,泰国,,大城,
亚洲,泰国,,董里,
亚洲,泰国,,佛丕,
亚洲,泰国,,佛统,
亚洲,泰国,,甘烹碧,
亚洲,泰国,,红统,
亚洲,泰国,,华富里,
亚洲,泰国,,加拉信,
亚洲,泰国,,甲米,
亚洲,泰国,,尖竹汶,
亚洲,泰国,,孔敬,
亚洲,泰国,,拉农,
亚洲,泰国,,廊开,
亚洲,泰国,,廊莫那浦,
亚洲,泰国,,叻丕,
亚洲,泰国,,黎,
亚洲,泰国,,黎逸,
亚洲,泰国,,龙仔厝,
亚洲,泰国,,罗勇,
亚洲,泰国,,洛坤,
亚洲,泰国,,玛哈沙拉堪,
亚洲,泰国,,曼谷,
亚洲,泰国,,莫达汉,
亚洲,泰国,,那空那育,
亚洲,泰国,,那空帕农,
亚洲,泰国,,难,
亚洲,泰国,,南奔,
亚洲,泰国,,暖武里,
亚洲,泰国,,帕,
亚洲,泰国,,帕尧,
亚洲,泰国,,攀牙,
亚洲,泰国,,彭世洛,
亚洲,泰国,,披集,
亚洲,泰国,,普吉,
亚洲,泰国,,清莱,
亚洲,泰国,,清迈,
亚洲,泰国,,色军,
亚洲,泰国,,沙敦,
亚洲,泰国,,沙缴,
亚洲,泰国,,四色菊,
亚洲,泰国,,宋卡,
亚洲,泰国,,素可泰,
亚洲,泰国,,素叻,
亚洲,泰国,,素林,
亚洲,泰国,,素攀武里,
亚洲,泰国,,陶公,
亚洲,泰国,,乌隆,
亚洲,泰国,,乌泰他尼,
亚洲,泰国,,乌汶,
亚洲,泰国,,武里南,
亚洲,泰国,,信武里,
亚洲,泰国,,耶梭通,
亚洲,泰国,,也拉,
亚洲,泰国,,夜丰颂,
亚洲,泰国,,夜功,
非洲,坦桑尼亚,,阿鲁沙,
非洲,坦桑尼亚,,奔巴北,
非洲,坦桑尼亚,,奔巴南,
非洲,坦桑尼亚,,滨海,
非洲,坦桑尼亚,,达累斯萨拉姆,
非洲,坦桑尼亚,,多多马,
非洲,坦桑尼亚,,基戈马,
非洲,坦桑尼亚,,卡盖拉,
非洲,坦桑尼亚,,林迪,
非洲,坦桑尼亚,,鲁夸,
非洲,坦桑尼亚,,鲁伍马,
非洲,坦桑尼亚,,马腊,
非洲,坦桑尼亚,,曼亚拉,
非洲,坦桑尼亚,,莫洛戈罗,
非洲,坦桑尼亚,,姆贝亚,
非洲,坦桑尼亚,,姆特瓦拉,
非洲,坦桑尼亚,,姆万扎,
非洲,坦桑尼亚,,乞力马扎罗,
非洲,坦桑尼亚,,桑给巴尔,
非洲,坦桑尼亚,,桑给巴尔北,
非洲,坦桑尼亚,,桑给巴尔南,
非洲,坦桑尼亚,,桑给巴尔市和西,
非洲,坦桑尼亚,,塔波拉,
非洲,坦桑尼亚,,坦噶,
非洲,坦桑尼亚,,辛吉达,
非洲,坦桑尼亚,,欣延加,
非洲,坦桑尼亚,,伊林加,
大洋洲,汤加,,埃瓦,
大洋洲,汤加,,哈派,
大洋洲,汤加,,纽阿斯,
大洋洲,汤加,,汤加塔布,
大洋洲,汤加,,瓦瓦乌,
北美洲,特克斯和凯克特斯群岛,,,
北美洲,特立尼达和多巴哥,,,
非洲,突尼斯,,艾尔亚奈,
非洲,突尼斯,,巴杰,
非洲,突尼斯,,本阿鲁斯,
非洲,突尼斯,,比塞大,
非洲,突尼斯,,吉比利,
非洲,突尼斯,,加贝斯,
非洲,突尼斯,,加夫萨,
非洲,突尼斯,,坚杜拜,
非洲,突尼斯,,卡夫,
非洲,突尼斯,,卡塞林,
非洲,突尼斯,,凯鲁万,
非洲,突尼斯,,马赫迪耶,
非洲,突尼斯,,马努巴,
非洲,突尼斯,,梅德宁,
非洲,突尼斯,,莫纳斯提尔,
非洲,突尼斯,,纳布勒,
非洲,突尼斯,,斯法克斯,
非洲,突尼斯,,苏塞,
非洲,突尼斯,,泰塔温,
非洲,突尼斯,,突尼斯,
非洲,突尼斯,,托泽尔,
非洲,突尼斯,,西迪布济德,
非洲,突尼斯,,锡勒亚奈,
非洲,突尼斯,,宰格万,
大洋洲,图瓦卢,,,
亚洲,土耳其,,阿达纳,
亚洲,土耳其,,阿德亚曼,
亚洲,土耳其,,阿尔达罕,
亚洲,土耳其,,阿尔特温,
亚洲,土耳其,,阿菲永,
亚洲,土耳其,,阿克萨赖,
亚洲,土耳其,,阿勒,
亚洲,土耳其,,阿马西亚,
亚洲,土耳其,,埃迪尔内,
亚洲,土耳其,,埃尔津詹,
亚洲,土耳其,,埃尔祖鲁姆,
亚洲,土耳其,,埃拉泽,
亚洲,土耳其,,埃斯基谢希尔,
亚洲,土耳其,,艾登,
亚洲,土耳其,,安卡拉,
亚洲,土耳其,,安塔利亚,
亚洲,土耳其,,奥尔杜,
亚洲,土耳其,,巴尔腾,
亚洲,土耳其,,巴勒克埃西尔,
亚洲,土耳其,,巴特曼,
亚洲,土耳其,,巴伊布尔特,
亚洲,土耳其,,比莱吉克,
亚洲,土耳其,,比特利斯,
亚洲,土耳其,,宾格尔,
亚洲,土耳其,,博卢,
亚洲,土耳其,,布尔杜尔,
亚洲,土耳其,,布尔萨,
亚洲,土耳其,,昌克勒,
亚洲,土耳其,,代尼兹利,
亚洲,土耳其,,迪亚巴克尔,
亚洲,土耳其,,凡,
亚洲,土耳其,,哈卡里,
亚洲,土耳其,,哈塔伊,
亚洲,土耳其,,基利斯,
亚洲,土耳其,,吉雷松,
亚洲,土耳其,,加济安泰普,
亚洲,土耳其,,居米什哈内,
亚洲,土耳其,,卡尔斯,
亚洲,土耳其,,卡赫拉曼马拉什,
亚洲,土耳其,,卡拉比克,
亚洲,土耳其,,卡拉曼,
亚洲,土耳其,,卡斯塔莫努,
亚洲,土耳其,,开塞利,
亚洲,土耳其,,科贾埃利,
亚洲,土耳其,,柯克拉雷利,
亚洲,土耳其,,科尼亚,
亚洲,土耳其,,克尔谢希尔,
亚洲,土耳其,,克勒克卡莱,
亚洲,土耳其,,拉飞,
亚洲,土耳其,,里泽,
亚洲,土耳其,,马尔丁,
亚洲,土耳其,,马拉蒂亚,
亚洲,土耳其,,马尼萨,
亚洲,土耳其,,穆拉,
亚洲,土耳其,,穆什,
亚洲,土耳其,,内夫谢希尔,
亚洲,土耳其,,尼代,
亚洲,土耳其,,恰纳卡莱,
亚洲,土耳其,,乔鲁姆,
亚洲,土耳其,,屈塔希亚,
亚洲,土耳其,,萨卡里亚,
亚洲,土耳其,,萨姆松,
亚洲,土耳其,,泰基尔达,
亚洲,土耳其,,特拉布宗,
亚洲,土耳其,,通杰利,
亚洲,土耳其,,托卡特,
亚洲,土耳其,,乌萨克,
亚洲,土耳其,,锡尔纳克,
亚洲,土耳其,,锡尔特,
亚洲,土耳其,,锡诺普,
亚洲,土耳其,,锡瓦斯,
亚洲,土耳其,,伊迪尔,
亚洲,土耳其,,伊切尔,
亚洲,土耳其,,伊斯帕尔塔,
亚洲,土耳其,,伊斯坦布尔,
亚洲,土耳其,,伊兹密尔,
亚洲,土耳其,,约兹加特,
亚洲,土耳其,,宗古尔达克,
亚洲,土库曼斯坦,,阿哈尔,
亚洲,土库曼斯坦,,阿什哈巴德市,
亚洲,土库曼斯坦,,巴尔坎,
亚洲,土库曼斯坦,,达沙古兹,
亚洲,土库曼斯坦,,列巴普,
亚洲,土库曼斯坦,,马雷,
亚洲,土库曼斯坦,,涅比特达格,
大洋洲,托克劳,,,
大洋洲,瓦努阿图,,马朗帕,
大洋洲,瓦努阿图,,彭纳马,
大洋洲,瓦努阿图,,桑马,
大洋洲,瓦努阿图,,塔菲阿,
大洋洲,瓦努阿图,,托尔巴,
大洋洲,瓦努阿图,,谢法,
北美洲,危地马拉,,埃尔普罗格雷索,
北美洲,危地马拉,,埃斯昆特拉,
北美洲,危地马拉,,哈拉帕,
北美洲,危地马拉,,胡蒂亚帕,
北美洲,危地马拉,,基切,
北美洲,危地马拉,,克萨尔特南戈,
北美洲,危地马拉,,雷塔卢莱乌,
北美洲,危地马拉,,米克斯科,
北美洲,危地马拉,,佩滕,
北美洲,危地马拉,,奇基穆拉,
北美洲,危地马拉,,奇马尔特南戈,
北美洲,危地马拉,,萨卡帕,
北美洲,危地马拉,,萨卡特佩克斯,
北美洲,危地马拉,,上韦拉帕斯,
北美洲,危地马拉,,圣罗莎,
北美洲,危地马拉,,圣马科斯,
北美洲,危地马拉,,苏奇特佩克斯,
北美洲,危地马拉,,索洛拉,
北美洲,危地马拉,,托托尼卡潘,
北美洲,危地马拉,,危地马拉,
北美洲,危地马拉,,韦韦特南戈,
北美洲,危地马拉,,下韦拉帕斯,
北美洲,危地马拉,,新城,
北美洲,危地马拉,,伊萨瓦尔,
南美洲,委内瑞拉,,阿拉瓜,
南美洲,委内瑞拉,,阿马库罗三角洲,
南美洲,委内瑞拉,,阿普雷,
南美洲,委内瑞拉,,安索阿特吉,
南美洲,委内瑞拉,,巴里纳斯,
南美洲,委内瑞拉,,玻利瓦尔,
南美洲,委内瑞拉,,波图格萨,
南美洲,委内瑞拉,,法尔孔,
南美洲,委内瑞拉,,瓜里科,
南美洲,委内瑞拉,,加拉加斯,
南美洲,委内瑞拉,,卡拉沃沃,
南美洲,委内瑞拉,,科赫德斯,
南美洲,委内瑞拉,,拉腊,
南美洲,委内瑞拉,,联邦属地,
南美洲,委内瑞拉,,梅里达,
南美洲,委内瑞拉,,米兰达,
南美洲,委内瑞拉,,莫纳加斯,
南美洲,委内瑞拉,,苏克雷,
南美洲,委内瑞拉,,苏利亚,
南美洲,委内瑞拉,,塔奇拉,
南美洲,委内瑞拉,,特鲁希略,
南美洲,委内瑞拉,,新埃斯帕塔,
南美洲,委内瑞拉,,亚拉奎,
南美洲,委内瑞拉,,亚马孙,
亚洲,文莱,,,
非洲,乌干达,,阿鲁阿,
非洲,乌干达,,阿帕克,
非洲,乌干达,,阿朱马尼,
非洲,乌干达,,本迪布焦,
非洲,乌干达,,布吉里,
非洲,乌干达,,布西亚,
非洲,乌干达,,布谢尼,
非洲,乌干达,,恩通加莫,
非洲,乌干达,,古卢,
非洲,乌干达,,霍伊马,
非洲,乌干达,,基巴莱,
非洲,乌干达,,基博加,
非洲,乌干达,,基恩乔乔,
非洲,乌干达,,基索罗,
非洲,乌干达,,基特古姆,
非洲,乌干达,,金贾,
非洲,乌干达,,卡巴莱,
非洲,乌干达,,卡巴罗莱,
非洲,乌干达,,卡贝拉马伊多,
非洲,乌干达,,卡兰加拉,
非洲,乌干达,,卡姆文盖,
非洲,乌干达,,卡穆利,
非洲,乌干达,,卡农古,
非洲,乌干达,,卡普乔鲁瓦,
非洲,乌干达,,卡塞塞,
非洲,乌干达,,卡塔奎,
非洲,乌干达,,卡永加,
非洲,乌干达,,坎帕拉,
非洲,乌干达,,科蒂多,
非洲,乌干达,,库米,
非洲,乌干达,,拉卡伊,
非洲,乌干达,,利拉,
非洲,乌干达,,卢韦罗,
非洲,乌干达,,鲁昆吉里,
非洲,乌干达,,马萨卡,
非洲,乌干达,,马辛迪,
非洲,乌干达,,马尤盖,
非洲,乌干达,,莫罗托,
非洲,乌干达,,莫约,
非洲,乌干达,,姆巴拉拉,
非洲,乌干达,,姆巴莱,
非洲,乌干达,,姆皮吉,
非洲,乌干达,,穆本德,
非洲,乌干达,,穆科诺,
非洲,乌干达,,纳卡皮里皮里特,
非洲,乌干达,,纳卡松戈拉,
非洲,乌干达,,内比,
非洲,乌干达,,帕德尔,
非洲,乌干达,,帕利萨,
非洲,乌干达,,森巴布莱,
非洲,乌干达,,索罗提,
非洲,乌干达,,托罗罗,
非洲,乌干达,,瓦基索,
非洲,乌干达,,锡龙科,
非洲,乌干达,,伊甘加,
非洲,乌干达,,永贝,
欧洲,乌克兰,,敖德萨,
欧洲,乌克兰,,波尔塔瓦,
欧洲,乌克兰,,第聂伯罗波得罗夫斯克,
欧洲,乌克兰,,顿涅茨克,
欧洲,乌克兰,,哈尔科夫,
欧洲,乌克兰,,赫尔松州,
欧洲,乌克兰,,赫梅利尼茨基,
欧洲,乌克兰,,基辅,
欧洲,乌克兰,,基洛夫格勒,
欧洲,乌克兰,,捷尔诺波尔,
欧洲,乌克兰,,克里米亚自治共和国,
欧洲,乌克兰,,利沃夫,
欧洲,乌克兰,,卢甘斯克,
欧洲,乌克兰,,罗夫诺,
欧洲,乌克兰,,尼古拉耶夫,
欧洲,乌克兰,,切尔卡瑟,
欧洲,乌克兰,,切尔尼戈夫,
欧洲,乌克兰,,切尔诺夫策,
欧洲,乌克兰,,日托米尔,
欧洲,乌克兰,,苏梅,
欧洲,乌克兰,,外喀尔巴阡,
欧洲,乌克兰,,文尼察,
欧洲,乌克兰,,沃伦,
欧洲,乌克兰,,伊万－弗兰科夫州,
欧洲,乌克兰,,扎波罗热,
南美洲,乌拉圭,,阿蒂加斯,
南美洲,乌拉圭,,杜拉斯诺,
南美洲,乌拉圭,,佛罗里达,
南美洲,乌拉圭,,弗洛雷斯,
南美洲,乌拉圭,,卡内洛内斯,
南美洲,乌拉圭,,科洛尼亚,
南美洲,乌拉圭,,拉瓦耶哈,
南美洲,乌拉圭,,里韦拉,
南美洲,乌拉圭,,罗恰,
南美洲,乌拉圭,,马尔多纳多,
南美洲,乌拉圭,,蒙得维的亚,
南美洲,乌拉圭,,内格罗河,
南美洲,乌拉圭,,派桑杜,
南美洲,乌拉圭,,萨尔托,
南美洲,乌拉圭,,塞罗拉尔戈,
南美洲,乌拉圭,,三十三人,
南美洲,乌拉圭,,圣何塞,
南美洲,乌拉圭,,索里亚诺,
南美洲,乌拉圭,,塔夸伦博,
亚洲,乌兹别克斯坦,,安集延,
亚洲,乌兹别克斯坦,,布哈拉,
亚洲,乌兹别克斯坦,,费尔干纳,
亚洲,乌兹别克斯坦,,花拉子模,
亚洲,乌兹别克斯坦,,吉扎克,
亚洲,乌兹别克斯坦,,卡拉卡尔帕克斯坦共和国,
亚洲,乌兹别克斯坦,,卡什卡达里亚,
亚洲,乌兹别克斯坦,,纳曼干,
亚洲,乌兹别克斯坦,,纳沃伊,
亚洲,乌兹别克斯坦,,撒马尔罕,
亚洲,乌兹别克斯坦,,苏尔汉河,
亚洲,乌兹别克斯坦,,塔什干,
亚洲,乌兹别克斯坦,,塔什干市,
亚洲,乌兹别克斯坦,,锡尔河,
欧洲,西班牙,,阿尔梅里亚,
欧洲,西班牙,,阿尔瓦塞特,
欧洲,西班牙,,阿拉瓦,
欧洲,西班牙,,阿利坎特,
欧洲,西班牙,,阿斯图利亚斯,
欧洲,西班牙,,阿维拉,
欧洲,西班牙,,奥伦塞,
欧洲,西班牙,,巴达霍斯,
欧洲,西班牙,,巴利阿里,
欧洲,西班牙,,巴利亚多利德,
欧洲,西班牙,,巴伦西亚,
欧洲,西班牙,,巴塞罗那,
欧洲,西班牙,,比斯开,
欧洲,西班牙,,布尔戈斯,
欧洲,西班牙,,格拉纳达,
欧洲,西班牙,,瓜达拉哈拉,
欧洲,西班牙,,哈恩,
欧洲,西班牙,,赫罗纳,
欧洲,西班牙,,吉普斯夸,
欧洲,西班牙,,加的斯,
欧洲,西班牙,,卡塞雷斯,
欧洲,西班牙,,卡斯蒂利亚,
欧洲,西班牙,,卡斯特利翁,
欧洲,西班牙,,科尔多瓦,
欧洲,西班牙,,昆卡,
欧洲,西班牙,,拉科鲁尼亚,
欧洲,西班牙,,拉里奥哈,
欧洲,西班牙,,拉斯帕尔马斯,
欧洲,西班牙,,莱昂,
欧洲,西班牙,,莱里达,
欧洲,西班牙,,卢戈,
欧洲,西班牙,,马德里,
欧洲,西班牙,,马拉加,
欧洲,西班牙,,穆尔西亚,
欧洲,西班牙,,纳瓦拉,
欧洲,西班牙,,帕伦西亚,
欧洲,西班牙,,蓬特韦德拉,
欧洲,西班牙,,萨拉戈萨,
欧洲,西班牙,,萨拉曼卡,
欧洲,西班牙,,萨莫拉,
欧洲,西班牙,,塞哥维亚,
欧洲,西班牙,,塞维利亚,
欧洲,西班牙,,桑坦德,
欧洲,西班牙,,圣克鲁斯-德特内里费,
欧洲,西班牙,,索里亚,
欧洲,西班牙,,塔拉戈纳,
欧洲,西班牙,,特鲁埃尔,
欧洲,西班牙,,托莱多,
欧洲,西班牙,,韦尔瓦,
欧洲,西班牙,,韦斯卡,
欧洲,希腊,,比雷埃夫斯,
欧洲,希腊,,多德卡尼斯,
欧洲,希腊,,干尼亚,
欧洲,希腊,,基克拉迪,
欧洲,希腊,,拉西锡,
欧洲,希腊,,莱斯博斯,
欧洲,希腊,,雷西姆农,
欧洲,希腊,,萨摩斯,
欧洲,希腊,,雅典,
欧洲,希腊,,伊拉克里翁,
亚洲,新加坡,,,
大洋洲,新喀里多尼亚,,,
大洋洲,新西兰,,奥克兰,
大洋洲,新西兰,,北岸,
大洋洲,新西兰,,北帕默斯顿,
大洋洲,新西兰,,北远,
大洋洲,新西兰,,布莱尼姆,
大洋洲,新西兰,,达尼丁,
大洋洲,新西兰,,格雷茅斯,
大洋洲,新西兰,,哈密尔顿,
大洋洲,新西兰,,黑斯廷斯,
大洋洲,新西兰,,怀塔科拉,
大洋洲,新西兰,,吉斯伯恩,
大洋洲,新西兰,,凯帕拉,
大洋洲,新西兰,,克赖斯特彻奇,
大洋洲,新西兰,,里士满,
大洋洲,新西兰,,马努考,
大洋洲,新西兰,,纳尔逊,
大洋洲,新西兰,,内皮尔,
大洋洲,新西兰,,斯特拉特福德,
大洋洲,新西兰,,陶马鲁努伊,
大洋洲,新西兰,,瓦卡塔尼,
大洋洲,新西兰,,旺阿雷,
大洋洲,新西兰,,旺格努伊,
大洋洲,新西兰,,新普利茅斯,
大洋洲,新西兰,,因弗卡吉尔,
欧洲,匈牙利,,巴兰尼亚,
欧洲,匈牙利,,巴奇-基什孔,
欧洲,匈牙利,,包尔绍德-奥包乌伊-曾普伦,
欧洲,匈牙利,,贝凯什,
欧洲,匈牙利,,布达佩斯,
欧洲,匈牙利,,费耶尔,
欧洲,匈牙利,,豪伊杜-比豪尔,
欧洲,匈牙利,,赫维什,
欧洲,匈牙利,,加兹-纳杰孔-索尔诺克,
欧洲,匈牙利,,杰尔-莫松-肖普朗,
欧洲,匈牙利,,科马罗姆,
欧洲,匈牙利,,诺格拉德,
欧洲,匈牙利,,佩斯,
欧洲,匈牙利,,琼格拉德,
欧洲,匈牙利,,绍莫吉,
欧洲,匈牙利,,索博尔奇-索特马尔-贝拉格,
欧洲,匈牙利,,托尔瑙,
欧洲,匈牙利,,维斯普雷姆,
欧洲,匈牙利,,沃什,
欧洲,匈牙利,,佐洛,
亚洲,叙利亚,,阿勒颇,
亚洲,叙利亚,,大马士革,
亚洲,叙利亚,,大马士革市,
亚洲,叙利亚,,代尔祖尔,
亚洲,叙利亚,,德拉,
亚洲,叙利亚,,哈马,
亚洲,叙利亚,,哈塞克,
亚洲,叙利亚,,霍姆斯,
亚洲,叙利亚,,加布,
亚洲,叙利亚,,卡米什利,
